stationId,stationName,stationLatitude,stationLongitude,parkingQRBikeCnt,parkingELECBikeCnt,parkingTotBikeCnt
ST-1797,2645.잠실나들목2(엘스아파트136동),37.51621246,127.08434296,4.0,1.0,5.0
ST-1867,2646.레이크펠리스101동앞,37.50775909,127.09129333,14.0,8.0,22.0
ST-1868,2647.잠실 자전거 수리센터 앞,37.51156998,127.10107422,14.0,1.0,15.0
ST-1869,2648.헬리오시티 112동 앞,37.49469757,127.10464478,33.0,2.0,35.0
ST-1870,2649.오금공원사거리2,37.50544357,127.13233185,1.0,1.0,2.0
ST-1871,2650.위례22단지 2208동 다리앞,37.47854996,127.13813782,3.0,2.0,5.0
ST-1872,2651.경찰병원역 3번출구 앞,37.49612427,127.12480164,0.0,0.0,0.0
ST-1873,2652.송파 레미니스1단지 102동 앞,37.50883102,127.13426208,0.0,4.0,4.0
ST-1874,2653.올림픽공원사거리(선수촌아파트),37.51202011,127.12864685,0.0,0.0,0.0
ST-1875,2654.올림픽선수촌아파트 136동 앞,37.50997543,127.13369751,3.0,0.0,3.0
ST-1876,2655.송이공원,37.50057983,127.11884308,0.0,0.0,0.0
ST-1878,2656.풍납동 아이파크 107동 앞,37.52480316,127.11463928,3.0,0.0,3.0
ST-1877,2657.송파 파인타운 11단지 ,37.47916031,127.13219452,17.0,2.0,19.0
ST-2409,2658.가락몰 업무동,37.49535751,127.11569214,8.0,1.0,9.0
ST-2410,2659.서울친환경유통센터,37.49416733,127.10453033,8.0,0.0,8.0
ST-1718,2701. 마곡나루역 5번출구 뒤편,37.56520081,126.82731628,59.0,0.0,59.0
ST-1727,2702. 마곡 엠밸리2단지,37.56917953,126.81944275,25.0,1.0,26.0
ST-2018,2703.서울도시가스 앞 ,37.54748535,126.87202454,2.0,1.0,3.0
ST-2020,2704.홈플러스(강서점),37.55852127,126.85401154,10.0,0.0,10.0
ST-2022,2706.강서공업고등학교 앞,37.57631683,126.8164978,13.0,0.0,13.0
ST-2023,2707.한강아파트,37.57036972,126.84441376,44.0,2.0,46.0
ST-2024,2708.강서한강자이타워 앞,37.56468201,126.84890747,3.0,0.0,3.0
ST-2025,2709.강변아파트 310동 앞,37.56458664,126.85691833,17.0,0.0,17.0
ST-2026,2710.라이품 공영주차장 앞,37.57131958,126.84166718,12.0,0.0,12.0
ST-2027,2711.가로공원공영주차장 1번 출구,37.53736115,126.83744812,26.0,0.0,26.0
ST-2028,2712.화곡터널입구교차로,37.53835678,126.84236145,0.0,0.0,0.0
ST-2029,2713.우장초등학교 앞,37.54853439,126.84667206,42.0,0.0,42.0
ST-2031,2715.마곡나루역 2번 출구 ,37.56692505,126.82743835,44.0,1.0,45.0
ST-2032,2716.롯데 R&D 센터,37.57094193,126.82831573,6.0,0.0,6.0
ST-2033,2717.LG유플러스 마곡사옥,37.56133652,126.83390045,27.0,0.0,27.0
ST-2034,2718.마곡수명산파크1단지,37.55519104,126.83146667,36.0,1.0,37.0
ST-2035,2719.마곡문화공원,37.56121063,126.83034515,14.0,0.0,14.0
ST-2036,2720.힐스테이트에코,37.55965805,126.8296051,3.0,0.0,3.0
ST-2037,2721.등촌1-10단지 교차로,37.56320572,126.8393631,4.0,0.0,4.0
ST-2040,2723.마곡 필네이처,37.56089401,126.83669281,5.0,0.0,5.0
ST-2041,2724.(재)FITI시험연구원,37.56848526,126.83856964,7.0,2.0,9.0
ST-2042,2725.서울식물원 식물문화센터,37.56883621,126.83563232,9.0,3.0,12.0
ST-2044,2727.서울식물원 잔디마당 앞,37.5639267,126.8306427,21.0,0.0,21.0
ST-2045,2728.마곡나루역 3번 출구,37.56580353,126.82807922,6.0,0.0,6.0
ST-2046,2729.넥센 유니버시티 앞,37.56948471,126.82809448,20.0,0.0,20.0
ST-2047,2730.마곡메가박스 앞,37.55912781,126.83495331,2.0,0.0,2.0
ST-2048,2731.명덕고교,37.55524063,126.8347168,49.0,0.0,49.0
ST-2049,2732.마곡수명산 1-2단지 ,37.5553093,126.82985687,6.0,3.0,9.0
ST-2050,2733.마곡13단지 정문 앞,37.5586319,126.81991577,74.0,4.0,78.0
ST-2052,2735.마곡 공공청사,37.56229401,126.82395172,39.0,0.0,39.0
ST-2054,2737.까치산역 3번 출구,37.53158951,126.84664154,18.0,0.0,18.0
ST-2056,2739.수명산파크1단지교차로,37.55363083,126.82861328,46.0,3.0,49.0
ST-2057,2740.마곡레포츠센터,37.57297516,126.83244324,29.0,4.0,33.0
ST-2058,2741.마곡수명산파크5-6단지,37.55061722,126.82688141,3.0,3.0,6.0
ST-2059,2742.강서구민올림픽체육센터,37.55990601,126.85042572,37.0,2.0,39.0
ST-2411,2744.강서세무서 앞,37.56209183,126.82096863,2.0,0.0,2.0
ST-2412,2745.수명초등학교,37.5525589,126.82311249,18.0,1.0,19.0
ST-2419,2746.수명산파크 4단지 411동 앞,37.55134964,126.82493591,8.0,2.0,10.0
ST-1753,2801. 대륭포스트타워1차,37.48437119,126.89542389,8.0,0.0,8.0
ST-1944,2804.항동지구 6단지 602동 앞,37.47737503,126.82001495,32.0,2.0,34.0
ST-1945,2805.구로자원순환센터 ,37.48250961,126.82575989,17.0,4.0,21.0
ST-1946,2806.항동지구 4단지 입구,37.48259735,126.82645416,13.0,0.0,13.0
ST-1947,2807.항동지구 1단지 105동 앞,37.48062897,126.82181549,7.0,0.0,7.0
ST-1948,2808.항동지구 2단지 202동 앞,37.48080826,126.82190704,3.0,1.0,4.0
ST-1949,2809.항동지구 11단지 1103동 앞,37.47790527,126.82311249,39.0,0.0,39.0
ST-1950,2810.항동지구 3단지 311동 앞,37.47793961,126.82327271,34.0,0.0,34.0
ST-1952,2812.항동프라자,37.4798317,126.82275391,10.0,1.0,11.0
ST-1953,2813.항동지구 3단지 302동 앞,37.47937012,126.82546997,12.0,0.0,12.0
ST-1954,2814.항동지구 10단지 1001동 앞,37.47934341,126.82563782,12.0,1.0,13.0
ST-1955,2815.항동지구 7단지 정문,37.47603607,126.81658936,16.0,1.0,17.0
ST-1956,2816.항동지구 8단지 803동옆(주차장입구),37.47473145,126.81700897,13.0,1.0,14.0
ST-1957,2817.천왕이펜하우스5단지 앞,37.47989655,126.84037018,19.0,0.0,19.0
ST-1958,2818.천왕이펜하우스3단지 앞,37.48223877,126.83853149,15.0,2.0,17.0
ST-1959,2819.하늘숲초등학교 앞,37.48366547,126.84161377,26.0,3.0,29.0
ST-1960,2820.신세기아파트 앞,37.49396515,126.8530426,13.0,0.0,13.0
ST-1961,2821.청구아파트 앞,37.50119019,126.86353302,12.0,1.0,13.0
ST-1962,2822.제니스스포츠 앞,37.50452042,126.87055206,12.0,6.0,18.0
ST-1963,2823.중앙유통단지 앞,37.49981308,126.87431335,6.0,0.0,6.0
ST-1964,2824.미래사랑어린이공원 앞,37.51006317,126.88956451,16.0,3.0,19.0
ST-1965,2825.초롱타운 앞,37.49545288,126.88039398,8.0,0.0,8.0
ST-1966,2826.가마산지하보도 옆,37.48864746,126.88047028,20.0,6.0,26.0
ST-2067,2901.공릉동풍림아파트 101동,37.62981415,127.06650543,27.0,1.0,28.0
ST-2068,2902.공릉풍림아파트 108동,37.62862015,127.06690979,8.0,0.0,8.0
ST-2069,2903.월계초안아파트 1단지,37.63372803,127.04436493,21.0,0.0,21.0
ST-2070,2904.중계3차청구아파트,37.65050507,127.07398224,0.0,0.0,0.0
ST-2073,2907. 월계중학교,37.63074875,127.05310822,1.0,0.0,1.0
ST-2074,2908. 광운대학교 중앙도서관,37.62000275,127.05856323,8.0,1.0,9.0
ST-2075,2909. 석계역 3번 출구,37.61545944,127.06745148,36.0,2.0,38.0
ST-2076,2910.도깨비시장,37.62186432,127.0740509,0.0,0.0,0.0
ST-2077,2911.상계역중앙시장,37.6588707,127.07191467,1.0,0.0,1.0
ST-2078,2912.대진고등학교,37.63815689,127.07326508,11.0,1.0,12.0
ST-2079,2913.상계8동 주민센터,37.66700363,127.05105591,33.0,2.0,35.0
ST-2080,2914.서울과학기술대학교(미래관),37.62950897,127.08103943,0.0,0.0,0.0
ST-2081,2915.서울과학기술대학교(어학교육원),37.63489914,127.07767487,4.0,0.0,4.0
ST-2083,2917.신창중학교 후문 맞은편 버스정류장,37.62807083,127.04692078,5.0,0.0,5.0
ST-2085,2919.등나무 근린공원(시립북서울미술관 앞) ,37.64020538,127.06761932,8.0,1.0,9.0
ST-2086,2920.상계중학교(당현2교사거리),37.65103531,127.06871033,1.0,0.0,1.0
ST-2087,2921.중계역 2번출구,37.64587021,127.06562042,16.0,0.0,16.0
ST-2160,3002.벽산상암스마트큐브 ,37.5650444,126.9036026,64.0,6.0,70.0
ST-2161,3003.래미안신공덕3차아파트,37.54554749,126.95679474,0.0,2.0,2.0
ST-2163,3005.마포구청 청사내,37.56624603,126.90218353,1.0,0.0,1.0
ST-2164,3006. 상암월드컵파크5단지(상암중학교),37.57948685,126.88739014,2.0,0.0,2.0
ST-2165,3007.MBC 앞,37.58194733,126.89029694,3.0,0.0,3.0
ST-2166,3008.DMC역7번출구,37.57711411,126.89836121,0.0,0.0,0.0
ST-2167,3009. 홍대입구역 사거리,37.55583954,126.92043304,1.0,0.0,1.0
ST-2168,3010.홍대입구역 3번출구,37.5582962,126.92538452,15.0,0.0,15.0
ST-2422,3013.서울지방고용노동청 앞,37.56760406,126.98725891,14.0,0.0,14.0
ST-1188,3100. 북성초교,37.55739594,126.9521637,0.0,0.0,0.0
ST-1189,3101. 서대문구청,37.57838058,126.93609619,2.0,0.0,2.0
ST-1190,3102. 연희삼거리,37.56799698,126.93165588,7.0,1.0,8.0
ST-1491,3103. 홍제삼거리 북측,37.58670044,126.94676971,7.0,0.0,7.0
ST-1492,3104. e편한세상 신촌4단지 앞,37.55812836,126.95620728,0.0,1.0,1.0
ST-1493,3105. 홍은센트레빌 아파트 앞,37.5971489,126.93852997,0.0,0.0,0.0
ST-2194,3109.북한산더샾 106동 앞,37.59293365,126.94129181,1.0,1.0,2.0
ST-2195,3110.홍은 현대아이파크 아파트 202동 앞,37.58928299,126.93694305,7.0,4.0,11.0
ST-2196,3111.무악재역 4번 출구,37.58221054,126.95016479,3.0,0.0,3.0
ST-2199,3113. 독립문 앞,37.57220459,126.95974731,0.0,1.0,1.0
ST-2198,3114.충정로역 3번 출구,37.56046295,126.96552277,0.0,0.0,0.0
ST-2200,3115.북아현 치안센터 인근,37.56145477,126.95574951,0.0,1.0,1.0
ST-2201,3116.신촌역 4번출구,37.55550385,126.93720245,0.0,0.0,0.0
ST-2202,3117.이화여대 인문관 인근,37.56406784,126.94532776,4.0,0.0,4.0
ST-2204,3119.연희 브라운스톤 아파트 앞,37.56519699,126.92985535,1.0,2.0,3.0
ST-2205,3120.DMC엘가아파트 앞,37.56983566,126.91809082,4.0,1.0,5.0
ST-2206,3121.가좌삼거리,37.57065201,126.91298676,2.0,2.0,4.0
ST-2207,3122.북가좌삼거리2,37.5742836,126.90646362,15.0,4.0,19.0
ST-2208,3123.DMC파크뷰자이1단지 110동 앞,37.5723877,126.91510773,7.0,12.0,19.0
ST-2210,3125.연희파크푸르지오아파트 앞,37.57564163,126.92782593,21.0,3.0,24.0
ST-2211,3126.남가좌동 제2공영주차장,37.58334351,126.92274475,0.0,0.0,0.0
ST-2212,3127.홍은2파출소 옆,37.58333588,126.93628693,6.0,1.0,7.0
ST-2213,3128.동신병원 맞은편,37.5813179,126.93599701,4.0,0.0,4.0
ST-2214,3129.DMC래미안e편한세상203동옆,37.57626343,126.91132355,14.0,0.0,14.0
ST-2215,3130.가재울사거리,37.57456207,126.91799164,1.0,0.0,1.0
ST-2216,3131.연가교 교차로,37.57215881,126.92118835,12.0,2.0,14.0
ST-2217,3132.홍제교,37.59186172,126.94421387,1.0,0.0,1.0
ST-2219,3134.SK리쳄블(상수도사업본부),37.56131744,126.96658325,0.0,0.0,0.0
ST-1972,3201.당산skv1센터,37.53073502,126.89916992,1.0,1.0,2.0
ST-1973,3202.당산롯데캐슬프레스티지,37.52869034,126.903862,1.0,8.0,9.0
ST-1974,3203.도림동배드민턴체육관,37.50611496,126.89859009,6.0,1.0,7.0
ST-1975,3204.도림고가도로 밑,37.51124191,126.89818573,3.0,1.0,4.0
ST-1976,3205.문래현대2차,37.5202179,126.882164,39.0,0.0,39.0
ST-1977,3206.문래동 주민센터,37.51707077,126.899086,0.0,1.0,1.0
ST-1978,3207.양남사거리1,37.5218277,126.88972473,3.0,0.0,3.0
ST-1982,3211.신길 래미안 프레비뉴,37.50438309,126.90808868,2.0,0.0,2.0
ST-1983,3212.신풍역 6번출구,37.50017166,126.91130829,1.0,1.0,2.0
ST-1985,3214.영등포 푸르지오 아파트 A,37.51202393,126.90105438,2.0,1.0,3.0
ST-1986,3215.강변삼성래미안,37.52974319,126.90782928,10.0,0.0,10.0
ST-1990,3219.영등포역 1번출구,37.5148468,126.9077301,28.0,2.0,30.0
ST-1991,3220.래미안에스티움 앞 (신풍로),37.50013733,126.91397858,7.0,4.0,11.0
ST-1992,3221.서울특별시 남부교육지원청,37.51933289,126.89530182,7.0,1.0,8.0
ST-2390,3306.서울신우초등학교,37.46214676,126.93177795,0.0,0.0,0.0
ST-2393,3310.영락고등학교,37.47662735,126.94364166,0.0,0.0,0.0
ST-2394,3311.서울대입구역 4번 출구,37.48122025,126.95157623,7.0,1.0,8.0
ST-1798,3401.창신두산아파트,37.57376099,127.0139389,7.0,1.0,8.0
ST-1799,3402.이화공영주차장,37.57660675,127.00556946,3.0,1.0,4.0
ST-1801,3404.서울특별시 중부교육지원청,37.57185364,127.00235748,0.0,1.0,1.0
ST-1802,3405.파크팰리스,37.57455063,126.97055054,0.0,0.0,0.0
ST-1804,3407.안국동사거리(신),37.57580566,126.98339081,1.0,0.0,1.0
ST-1805,3408.종로타워빌딩,37.57070541,126.98323822,3.0,1.0,4.0
ST-1807,3410.종로3가역 8번출구,37.5724678,126.99188995,1.0,0.0,1.0
ST-1808,3411.종묘,37.57072067,126.99437714,1.0,2.0,3.0
ST-1809,3412.세운상가,37.5703125,126.99454498,1.0,0.0,1.0
ST-1810,3413.종로플레이스,37.57320023,126.99796295,2.0,5.0,7.0
ST-1811,3414.종로5가역 4번출구,37.57117462,127.00222778,1.0,0.0,1.0
ST-1812,3415.동대문역6번출구,37.57146072,127.01078796,3.0,18.0,21.0
ST-1813,3416.동묘앞역 6번출구,37.5715332,127.01561737,0.0,15.0,15.0
ST-1814,3417.창신3동주민센터,37.57772446,127.01525116,4.0,2.0,6.0
ST-1815,3418.창신역2번 출구,37.57998657,127.01506042,0.0,0.0,0.0
ST-1816,3419.국립어린이과학관,37.58194733,126.99736786,1.0,2.0,3.0
ST-1817,3420. 성균관대입구 사거리 B,37.58327484,126.99885559,1.0,0.0,1.0
ST-1818,3421.혜화역 1번출구,37.58385468,127.00185394,3.0,2.0,5.0
ST-1819,3422.성균관대 정문,37.58479691,126.99713135,0.0,0.0,0.0
ST-1820,3423.현대그룹(본사),37.57583618,127.00069427,2.0,6.0,8.0
ST-1822,3425.광화문 풍림스페이스본 1단지앞,37.57529068,126.96895599,0.0,1.0,1.0
ST-1823,3426.독립문역 2번출구 뒤,37.57501602,126.95755005,1.0,1.0,2.0
ST-1824,3427.인왕산 아이파크 정문,37.57666779,126.95584869,0.0,0.0,0.0
ST-1825,3428.서울미술관,37.59512711,126.96349335,0.0,0.0,0.0
ST-1826,3429.HW컨벤션센터 앞,37.59725952,126.96308899,0.0,0.0,0.0
ST-1827,3430.구기치안센터 앞,37.60950089,126.9566803,0.0,0.0,0.0
ST-1828,3431.로제우스 레포츠센터,37.60760117,126.95768738,0.0,0.0,0.0
ST-1829,3432.종로2가 사거리,37.57001877,126.98880768,4.0,1.0,5.0
ST-983,3500. 군자역2번출구,37.55758667,127.07969666,11.0,0.0,11.0
ST-984,3501. 광진구청 앞,37.53950119,127.08300018,1.0,0.0,1.0
ST-985,3502. 중곡역 1번출구,37.56565857,127.08429718,12.0,3.0,15.0
ST-986,3503. 광진유진스웰,37.55048752,127.10895538,0.0,0.0,0.0
ST-987,3504. 원일교회,37.53805161,127.07659912,0.0,0.0,0.0
ST-988,3505. 신양초교앞 교차로,37.5352211,127.06839752,6.0,1.0,7.0
ST-1191,3506. 영동대교 북단,37.53701401,127.06109619,10.0,1.0,11.0
ST-1192,3507. 어린이회관,37.54595184,127.07800293,2.0,0.0,2.0
ST-1193,3508. 화양사거리,37.54822159,127.06787872,0.0,1.0,1.0
ST-1194,3509. 세종사이버대학교,37.55341721,127.07319641,47.0,11.0,58.0
ST-1427,3510. 중곡SK아파트앞,37.56864929,127.08625031,2.0,3.0,5.0
ST-1195,3511. 응봉역 1번출구,37.55125046,127.03510284,22.0,2.0,24.0
ST-1197,3513. 상왕십리역 1번출구,37.56460953,127.02919769,0.0,0.0,0.0
ST-1198,3514. 왕십리교회옆,37.56626129,127.0236969,2.0,8.0,10.0
ST-1199,3515. 서울숲 관리사무소,37.54281616,127.04208374,1.0,3.0,4.0
ST-1271,3516. 구의아리수정수센터앞,37.54370499,127.09324646,18.0,5.0,23.0
ST-1266,3517. 용마사거리,37.5625267,127.08227539,25.0,4.0,29.0
ST-1263,3518. 군자역 7번출구뒤,37.55686188,127.07913971,7.0,0.0,7.0
ST-1378,3520. 광진경찰서,37.54251862,127.08408356,9.0,8.0,17.0
ST-1379,3521. 현대홈타운 뒷길,37.54342651,127.09661865,2.0,0.0,2.0
ST-1429,3523. 건국대학교 과학관(이과대) 앞,37.54171753,127.08016968,1.0,0.0,1.0
ST-1428,3524. 세종대학교,37.55023575,127.07382202,1.0,0.0,1.0
ST-1599,3525. 금호스포츠센터앞,37.54608917,127.02507019,17.0,5.0,22.0
ST-1601,3527. 왕십리 자이아파트(101동 앞),37.56179047,127.02439117,0.0,0.0,0.0
ST-1602,3528. 광진정보도서관,37.55059814,127.11051178,19.0,0.0,19.0
ST-1603,3529. 어린이대공원정문,37.54978943,127.07592773,1.0,0.0,1.0
ST-1616,3530. 왕십리자이아파트 후문(삼거리),37.56014633,127.02635956,1.0,3.0,4.0
ST-1617,3531. 논골사거리(금호도서관 입구),37.55477905,127.02484131,0.0,0.0,0.0
ST-1618,3532. 왕십리KCC스위첸아파트,37.56068039,127.02677917,12.0,0.0,12.0
ST-1660,3533. 건대입구역 사거리(롯데백화점),37.53913879,127.07061768,21.0,1.0,22.0
ST-1661,3534. 건대입구역 5번출구 뒤,37.5401268,127.06949615,15.0,0.0,15.0
ST-1663,3536. 중앙농협(자양동),37.53181076,127.08074188,2.0,2.0,4.0
ST-1664,3537. 아차산 휴먼시아 아파트 옆,37.54848862,127.09375763,2.0,0.0,2.0
ST-1659,3538. 서울숲 IT캐슬,37.55089188,127.04476166,0.0,0.0,0.0
ST-1686,3539. 서원마을,37.56379318,127.13283539,14.0,2.0,16.0
ST-1690,3541. 커먼그라운드,37.54124832,127.06604004,0.0,0.0,0.0
ST-1722,3542. 래미안 구의파크 스위트,37.5450058,127.09003448,49.0,0.0,49.0
ST-1760,3543. 세종대학교(학술정보원),37.55137253,127.07444,1.0,0.0,1.0
ST-2326,3544.한양대역 3번 출구,37.55453873,127.04377747,1.0,0.0,1.0
ST-2327,3545.한양대역 1번출구,37.55657959,127.04335785,1.0,0.0,1.0
ST-2329,3547.상왕십리역 6번 출입구,37.56438065,127.02886963,1.0,0.0,1.0
ST-2330,3548.뚝섬역 6번출구,37.54695892,127.04766846,2.0,0.0,2.0
ST-2331,3549.건영아파트 앞,37.55514145,127.07110596,20.0,3.0,23.0
ST-2332,3550.금호나들목,37.54404068,127.02320099,10.0,11.0,21.0
ST-2333,3551.성동도로사업소,37.55979919,127.05632782,28.0,2.0,30.0
ST-2334,3552.서울숲 공영주차장앞,37.54195786,127.04277039,0.0,2.0,2.0
ST-2335,3553.마장역3번출구,37.565979,127.04311371,8.0,1.0,9.0
ST-2337,3555.양지사거리(센트라스APT 115동앞),37.56681824,127.02915192,1.0,8.0,9.0
ST-2338,3556.신금호파크자이APT앞,37.55610657,127.01978302,0.0,0.0,0.0
ST-2339,3557.서울숲리버뷰자이APT105동 앞,37.55653,127.03913116,0.0,0.0,0.0
ST-2340,3558.마장동 금호어울림APT앞,37.56339645,127.04187012,0.0,0.0,0.0
ST-2341,3559.성동구민종합체육센터 앞,37.54590988,127.04460144,6.0,2.0,8.0
ST-2342,3560.성동구 견인차량 보관소 앞,37.56370926,127.05644989,19.0,19.0,38.0
ST-2343,3561.행당동 삼부APT후문,37.55926895,127.03839874,0.0,0.0,0.0
ST-2302,3563.구의7단지현대아파트,37.53680038,127.09083557,2.0,0.0,2.0
ST-2303,3564.나루마당,37.54707336,127.09828949,1.0,0.0,1.0
ST-2305,3566.우성4차아파트,37.53507233,127.07611084,3.0,3.0,6.0
ST-2308,3569.건대병원후문,37.53956604,127.0724411,10.0,0.0,10.0
ST-2309,3570.구의역 리버비스타 오피스텔,37.53809738,127.08901978,9.0,0.0,9.0
ST-2310,3571.화양 APT(횡단보도 옆),37.54434967,127.0654068,2.0,0.0,2.0
ST-2312,3573.광나루안전체험관,37.5513382,127.07671356,7.0,2.0,9.0
ST-2314,3575. 자양사거리(서원빌딩),37.53657532,127.08258057,5.0,0.0,5.0
ST-2318,3579.광진 캠퍼스시티,37.54788971,127.06745148,2.0,1.0,3.0
ST-2320,3581.광진광장,37.54747009,127.07396698,5.0,0.0,5.0
ST-2321,3582.화양동 우체국,37.54798889,127.06950378,32.0,6.0,38.0
ST-2325,3586.군자역 비채온 오피스텔,37.55771255,127.07727051,7.0,0.0,7.0
ST-2407,3587.우성식품 앞,37.54246521,127.09423065,2.0,2.0,4.0
ST-2408,3588.세종대학교(영실관),37.55237198,127.07353973,1.0,6.0,7.0
ST-2420,3600.사근빗물펌프장 건너편,37.56119156,127.04968262,14.0,2.0,16.0
ST-2474,3602. 한국지역난방공사강남지사,37.49229431,127.09433746,5.0,0.0,5.0
ST-2671,3604. 삼성중앙역 5번출구,37.51296234,127.05386353,2.0,2.0,4.0
ST-2673,3606. 신사동주민센터 옆,37.52422714,127.02285004,2.0,0.0,2.0
ST-2674,3609. 언주초등학교 입구,37.48536682,127.03849792,1.0,2.0,3.0
ST-2675,3610. 윗반마을 입구,37.46534729,127.1088028,0.0,1.0,1.0
ST-2676,3611. 방죽마을 입구,37.47123337,127.10721588,8.0,7.0,15.0
ST-2677,3612. 은곡마을,37.46726227,127.09801483,6.0,3.0,9.0
ST-2678,3614. 은마아파트 입구 사거리,37.49840164,127.06093597,2.0,0.0,2.0
ST-2679,3615. 서울 논현동우체국 앞,37.51446152,127.0326004,2.0,0.0,2.0
ST-2680,3616. 역삼중학교 앞(체육관 방향),37.49526215,127.04950714,0.0,0.0,0.0
ST-2681,3618. 서울율현초교 삼거리,37.47364044,127.10702515,0.0,2.0,2.0
ST-2682,3620. 청담역 11번 출구,37.51925659,127.0515976,0.0,2.0,2.0
ST-2683,3621. 휘문고교 사거리,37.50286484,127.06594086,1.0,0.0,1.0
ST-2684,3622. 은마아파트입구 사거리(1),37.49986649,127.0605011,1.0,0.0,1.0
ST-2685,3623. 일원에코파크 앞(개포로 방면),37.49587631,127.08650208,0.0,1.0,1.0
ST-2686,3624. 대모산입구역 7번 출구 앞,37.49017715,127.07305908,4.0,0.0,4.0
ST-2688,3627. 압구정나들목,37.53075027,127.04160309,1.0,0.0,1.0
ST-2689,3628. 역삼1동 주민센터,37.49521255,127.03302765,2.0,0.0,2.0
ST-2690,3629. 청담사거리(신한오피스텔빌딩 앞),37.52416229,127.0489502,2.0,0.0,2.0
ST-2691,3630. 개포우성6차아파트 정문 앞,37.47685623,127.05536652,1.0,0.0,1.0
ST-2788,3634. 국악고교 앞 교차로,37.47402191,127.04844666,10.0,0.0,10.0
ST-2837,3636. 삼성중앙역·플래티넘아파트 정류소,37.51264191,127.05156708,1.0,1.0,2.0
ST-2838,3637. 세곡데이케어센터,37.46072388,127.10287476,8.0,2.0,10.0
ST-2839,3638. 신청담나들목,37.52796173,127.05162811,3.0,0.0,3.0
ST-2847,3640. 일원1동주민센터앞 사거리,37.4909668,127.08836365,20.0,5.0,25.0
ST-2867,3641. 대청역,37.49370575,127.0799942,4.0,1.0,5.0
ST-2907,3642. LH강남힐스테이트아파트,37.47092819,127.08970642,13.0,2.0,15.0
ST-2868,3643. 더시그넘하우스 앞,37.47267914,127.10375977,7.0,0.0,7.0
